"rating-other-user-rating","point-scale","title","title href","display-name-link","display-name-link href","review-date","text","actions","actions href"
"8","/10","Fun, funny and wild","https://www.imdb.com/review/rw8395240/?ref_=tt_urv","FeastMode","https://www.imdb.com/user/ur104603847/?ref_=tt_urv","3 August 2022","This is a highly entertaining action-comedy that oozes style. It's extremely fun and a bit on the outrageous side, not meant to be taken too seriously. It's filled with funny and memorable moments. The action is awesome, well-shot and clear, which is no surprise coming from the guy who directed John Wick, Atomic Blonde and Deadpool 2.There are a ton of characters and I like them all. The cast does such a great job, especially Brian Tyree Henry and Aaron Taylor-Johnson. I remember first seeing Brian Tyree Henry in Atlanta and really enjoying that role. Since then, he has taken on vastly different roles and killed all of them. And I already thought Aaron Taylor-Johnson is a great actor, but the way he completely transforms into his character is remarkable. To the point where you don't see Aaron Taylor-Johnson. Literally. I didn't realize it was him until the credits rolled.If I had to come up with negatives, I would say it's a bit hectic at times, but not enough to take me out of it. And the story borders on being convoluted, but I was able to follow it all so I'll call it intricate instead.In the end I had a great time with this movie and would definitely watch it again, although I'll be turning on subtitles since some dialogue was hard to understand in a Snatch kind of way.EDIT: On second viewing, my negatives disappeared. And a couple things that stood out even more: The music is beastly and Brad Pitt's facial expressions in the reaction shots are priceless. (2 viewings, early screening UltraScreen 8/2/2022, UltraScreen 8/17/2022)","583 out of 774 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8395240/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"7","/10","Fast paced and fun","https://www.imdb.com/review/rw8395649/?ref_=tt_urv","RubyMouse","https://www.imdb.com/user/ur72177365/?ref_=tt_urv","3 August 2022","If you're fed up of dreary Oscar contenders making points and taking an age to get to them, this is for you. Entertaining, fast paced, action romp with good set pieces and plenty of fun moments.And to the critics: no, there is no ""character development"" and yes, the ""plot"" is not that believable. It's light entertainment not Samuel Beckett.","431 out of 579 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8395649/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"6","/10","Style over substance","https://www.imdb.com/review/rw8415669/?ref_=tt_urv","MUFCOK","https://www.imdb.com/user/ur20509588/?ref_=tt_urv","8 August 2022","I make a point of not watching trailers prior to watching a new film as experience tells me that rather than get me excited to watch a movie, they essentially give me an overly exposed look at a film with key plot points being shown. With this in mind, it was almost impossible to not see parts of trailers for Bullet Train, whether that was on TV or YouTube advertising etc. The marketing campaign for this film is mental, I have seen it everywhere.The trailer makes the movie look like a massive bloated action piece - Think Nonstop meets Train to Busan. However, having watched a couple of YouTube film reviews, I was pleasantly surprised to see it described as not just a brainless action movie, but more of a dialogue-based film with clever writing and fast paced back and forth. One reviewer compared it to Guy Ritchie's Snatch and the classic Pulp Fiction - Two of my favourite and most watched movies. That was enough for me, I was going to give it a try and I booked a couple of tickets for opening day, something that I don't do very often.Let's start with the Dialogue. If anything, it just tries too hard, far too hard. Most of the jokes didn't land for me and the delivery of the fast-paced dialogue quite often would not hit the mark. I can't quite but my finger on why that is. Is it simply poor writing? Or is it down to the delivery? Or is it simply that a number of my favourite movies are heavy, witty dialogue-based movies and my expectations were so high based on several reviews, that I just felt disappointed by this? Either way, it didn't really work for me.As you can imagine, almost all the action scenes involved in this movie were delivered on a train, meaning that the fight scenes needed to be compact and tight. This was delivered better than I expected to be fair and plenty of the action scenes were enjoyable, if not incredibly farfetched.The characters were relatively varied but were quite generic and cliché. Brad Pitt is essentially the lead actor and probably the best on show. Aaron Taylor-Johnson and Brian Tyree Henry (Tangerine and Lemon) were the characters which I was most excited to see, they played the east end cockney gangster/hitmen type characters. Unfortunately, they came across as just trying far too hard and the chemistry between them just wasn't as good as I imagine the director and producers thought it would be. The Thomas the Tank Engine metaphor also got repetitive after the 25th time it was mentioned. The rest of the cast are hit and miss, nothing majorly impressive and nothing majorly terrible. There are some strange cameos, and when I say cameos, I mean cameos. They literally get seconds of screen time.Overall, Bullet Train was entertaining enough as a popcorn flick and was an inoffensive way of turning my brain off for two hours and relaxing. I do feel that it's a slightly wasted opportunity though as I can see what the director was trying to do, but it just felt flat and missed the mark on quite a few occasions. Style over substance is the best way I would describe it.6/10.","455 out of 711 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8415669/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"9","/10","I had so much fun wacthing this","https://www.imdb.com/review/rw8395243/?ref_=tt_urv","subxerogravity","https://www.imdb.com/user/ur59627333/?ref_=tt_urv","3 August 2022","Rare seeing Brad Pitt in a movie like this but from what I understand the director is a good friend of his. It's an action movie the reads like Smoking Aces. An ensemble cast with a few different stories in it, of which, interestingly enough Brad Pitt's story as a man named Ladybug could be considered just as important as the others despite being the star.Unlike Smoking Aces, the Bullet Train in itself is a character and a very expensive one that makes it a blockbuster. On top of that the very cool Celebrity Cameos that prove this director makes friends with everyone he works with in Hollywood.The Japanese back drop was cool not just because I'm an anime fan but because it made the film and the bullet train visual amazing to look at, but Hollywood needs more Japanese actors who can speak English. Hiroyuki Sanada is become the Danny Trejo of the Far East.Its action packed and its humorous everything I want when watching a movie in theatres.","897 out of 1,151 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8395243/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"7","/10","A relentless two hours of chaos","https://www.imdb.com/review/rw8395712/?ref_=tt_urv","jtindahouse","https://www.imdb.com/user/ur3793011/?ref_=tt_urv","3 August 2022","I can't remember the last time I saw a film as full on as 'Bullet Train'. It is two hours of relentless action. It's actually a little exhausting to watch (it didn't help that the theatre I saw it in was set to about 30 degrees Celsius - but that's a different matter) - in a good way though.This is a very stylishly made film. It looks terrific. The acting is great and all the characters are very polished and cool as you would expect in a film about assassins. The train itself is an interesting setting too. It's technically a single-setting film but it never feels like it. The film moves so fast you feel like you are darting from country to country.I would say the one let down of the film was how little of the humour landed. Time and again there was an obvious attempt at a joke and I just didn't find even a smile coming to my face. There are some laughs along the way, but the hit to miss ratio is way off.It's a lot of fun this movie though regardless. There are endless cameos and twists and unexpected moments. The film certainly keeps you on your toes. 7/10.","207 out of 338 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8395712/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"6","/10","I wished it was better","https://www.imdb.com/review/rw8632272/?ref_=tt_urv","timmyhollywood","https://www.imdb.com/user/ur0620624/?ref_=tt_urv","24 October 2022","As other reviewers have said, Bullet Train emulates Tarantino and Guy Ritchie films. Those auteurs really launched a whole class of films that mix some silliness with action, favoring lots of blood and squishy gore. At base, this film is no better or worse than those of its ilk. But the Tarantino and Ritchie films had novelty on their side. And at least with Tarantino, a sense of something richer, deeper beneath the surface. Bullet Train almost pathologically can't ever take it self seriously. Some films suffer by taking themselves too seriously; BT has the opposite problem.Pitt is fine as ladybug, he's genuinely pretty funny at times, but his hapless character is the heart of the movie, and he's a bit of a dope, a therapy neophyte trying to see the deeper meaning of things, to be a better man, but only ever in an unserious way. Nothing really matters about him. Not even his wardrobe (is he going fishing later with that hat?)Bullet Train is an action comedy, essentially, but the best action films and comedies always transcend the genre; Bullet Train does not, and will slide into the forgettable dust bin of movie history, cute little cameos or not.","19 out of 26 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8632272/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"8","/10","A non stop thrillride","https://www.imdb.com/review/rw8395573/?ref_=tt_urv","Nagitokomeda","https://www.imdb.com/user/ur71039941/?ref_=tt_urv","3 August 2022","This movie grabs you from the start and doesn't let go. Its an entertaining whirlwind of goofy character after goofy character, and awesome fight after awesome fight. Brad Pitt nails his leading role and everyone else does great.The visuals of the film are fantastic- soaked in a beautiful neon glow. While soundtrack is fine but not too memorable outside of the film.Overall, this is a great summer watch.","282 out of 433 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8395573/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"7","/10","Last act spoiled it, and outstayed it's welcome","https://www.imdb.com/review/rw8421857/?ref_=tt_urv","whatgift","https://www.imdb.com/user/ur18148048/?ref_=tt_urv","10 August 2022","The build up was great - good action, witty dialogue and a well set up mystery.Then the last act came and completely went over the top, just being silly rather than fun, and spoiled the goodwill the movie had until that point.Still a good movie, and a lot of great cameos, just wish it had kept the quality through to the end.","92 out of 158 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8421857/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"9","/10","Stupid Fun...","https://www.imdb.com/review/rw8396226/?ref_=tt_urv","jonny_","https://www.imdb.com/user/ur58377665/?ref_=tt_urv","3 August 2022","I'll admit i've skewed my rating a bit, i've ranked it so highly rated based on the fact I knew what movie I was buying a ticket for. I'm not rating it highly because it's a modern classic, i'm doing it based on wanting to see a funny and entertaining action movie and in that respect it delivers pretty much everything I went to the cinema for.The premise of the film is basic, the cast is solid, the characters are excellent including mini side characters. The humour has a few misses but generally it is a pretty funny movie throughout, they also pay off everything that is set up along the way which makes it a satisfying watch. Also if you are yet to see it, stay through the credits as it does tie up one or two of those loose ends.The slight downside for me, were that the run time does sag a little toward the end but it is over 2 hours long and otherwise moved along at a steady rate.","245 out of 383 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw8396226/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
"6","/10","Brad saves the train wreck","https://www.imdb.com/review/rw9403456/?ref_=tt_urv","treecircus1","https://www.imdb.com/user/ur22137621/?ref_=tt_urv","29 October 2023","""Bullet Train,"" is a visually stunning action thriller that excels in style but lacks substance. The plot feels tedious and the characters are hard to take any great interest in, Brad Pitt's charismatic performance saves the film from being a complete train wreck . With sleek cinematography and intense action sequences, the movie delivers an adrenaline-pumping experience. However, it is Pitt's magnetic screen presence that injects energy and keeps the audience engaged until the end. While ""Bullet Train"" may not deliver on all that it promises, it is worth a watch for fans of high-octane action and Pitt's puppy dog performance.","8 out of 10 found this helpful.
                        
                        
                             |","https://contribute.imdb.com/review/tt12593682/rw9403456/report?bus=imdb&return_url=https%3A//www.imdb.com/close_me&site=www&ref_=tt_urv"
